name,price,first_name,last_name,above_100
Rebekah Brown,248.6881708,Rebekah,Brown,true
David Love,214.9826231,David,Love,true
Katie Beltran,58.33327125,Katie,Beltran,false
Charles Collins,82.98169237,Charles,Collins,false
Timothy Long,57.81080932,Timothy,Long,false
Kyle Castro,257.8598271,Kyle,Castro,true
Charles Atkinson,201.2519498,Charles,Atkinson,true
Gregg Robles,243.9415433,Gregg,Robles,true
Joseph Dodson,231.7140953,Joseph,Dodson,true
Richard Morris,205.6853551,Richard,Morris,true
Joshua Jones,51.99516227,Joshua,Jones,false
Kathryn Ray,297.680077,Kathryn,Ray,true
David Barber,265.7787889,David,Barber,true
Ashley Montgomery,91.98527468,Ashley,Montgomery,false
Erin Torres,162.2600567,Erin,Torres,true
Theodore Perry,54.28283978,Theodore,Perry,false
Christopher Dixon,151.5542565,Christopher,Dixon,true
Michael Lee,222.5983255,Michael,Lee,true
Brittany Brandt,48.31482285,Brittany,Brandt,false
Rebecca Pena,40.5042865,Rebecca,Pena,false
Harold Harris,30.28051132,Harold,Harris,false
Alan Smith,136.7173873,Alan,Smith,true
Lynn Petersen,119.288704,Lynn,Petersen,true
Alex Williams,125.2351462,Alex,Williams,true
Mrs. Maria Johnson,140.6180002,Mrs.,Maria Johnson,true
Teresa Ramirez,68.89411817,Teresa,Ramirez,false
Jessica Williams,211.2927337,Jessica,Williams,true
Eric Stokes,141.4352496,Eric,Stokes,true
Sarah Young,165.8898062,Sarah,Young,true
Nicholas Hinton,175.5324232,Nicholas,Hinton,true
David Merritt,22.80591247,David,Merritt,false
Brandy Murray,118.5845901,Brandy,Murray,true
Melissa Lewis,263.6012569,Melissa,Lewis,true
Adam Johnson,229.0701726,Adam,Johnson,true
Austin Roberts,40.1212007,Austin,Roberts,false
Ashley Smith,115.872854,Ashley,Smith,true
Kimberly Wheeler,286.1048132,Kimberly,Wheeler,true
Sherry Coffey,136.3706913,Sherry,Coffey,true
Gabriel Luna,218.2138474,Gabriel,Luna,true
Pedro Warren,264.3412226,Pedro,Warren,true
Shannon Hill,105.9989784,Shannon,Hill,true
Sydney Michael,207.9367705,Sydney,Michael,true
Michael Jordan,29.86397986,Michael,Jordan,false
Douglas Taylor,131.1591051,Douglas,Taylor,true
John French,76.02496714,John,French,false
Thomas Mueller,172.5074853,Thomas,Mueller,true
Gina George,297.4892429,Gina,George,true
Terri Solis,198.9565116,Terri,Solis,true
Pamela Brown,157.6790093,Pamela,Brown,true
Stacy Hunter,1.245616373,Stacy,Hunter,false
Tracy Potter,200.4398125,Tracy,Potter,true
Melissa Clark,169.3693556,Melissa,Clark,true
Melanie Wood,220.5903602,Melanie,Wood,true
Alexander Cook,50.63488972,Alexander,Cook,false
Susan Mitchell,23.27699619,Susan,Mitchell,false
Lisa Johnson,185.2114604,Lisa,Johnson,true
Paul Bender,194.7100905,Paul,Bender,true
Jennifer Chase,131.0536279,Jennifer,Chase,true
Jennifer Bridges,115.2349524,Jennifer,Bridges,true
George Mejia,272.4807622,George,Mejia,true
Amanda Baker,19.97575403,Amanda,Baker,false
Chad Lowery,298.9512803,Chad,Lowery,true
Jordan Barnes,274.3749866,Jordan,Barnes,true
Dawn Williams,170.5174558,Dawn,Williams,true
Patrick Bryant,41.91691624,Patrick,Bryant,false
Erin Montes,58.17898989,Erin,Montes,false
Jerry Torres,73.79346394,Jerry,Torres,false
Terry Bell,139.347076,Terry,Bell,true
Walter Heath,131.364057,Walter,Heath,true
Paul Valenzuela,155.3213236,Paul,Valenzuela,true
Leslie Potter,224.4556811,Leslie,Potter,true
Robin French,213.5922722,Robin,French,true
Catherine Garcia,229.7484109,Catherine,Garcia,true
Todd Nicholson,109.7546872,Todd,Nicholson,true
Courtney Allen,223.172591,Courtney,Allen,true
Dominique Brandt,269.0156148,Dominique,Brandt,true
Leslie Bates,88.37541932,Leslie,Bates,false
Kathleen Hood,123.2716562,Kathleen,Hood,true
Jacob Williams,13.87386866,Jacob,Williams,false
Mary Mcintosh,164.9985798,Mary,Mcintosh,true
Christine Franco,145.3713441,Christine,Franco,true
Zachary Hartman,293.8194973,Zachary,Hartman,true
Angela Brown,180.6236926,Angela,Brown,true
David Drake,190.8301029,David,Drake,true
Sarah Roberts,155.4786639,Sarah,Roberts,true
Victoria Harmon,177.2915327,Victoria,Harmon,true
Lisa Whitehead,73.77932541,Lisa,Whitehead,false
Chad Barton,261.4782044,Chad,Barton,true
Michael Mitchell,.776393292,Michael,Mitchell,false
Robert Randall,29.10321786,Robert,Randall,false
Bradley Martin,267.5114108,Bradley,Martin,true
Joshua Burton,198.0253385,Joshua,Burton,true
Monica Simpson,85.30746482,Monica,Simpson,false
Rebecca Cummings,172.9983509,Rebecca,Cummings,true
Jennifer Roman,179.4036754,Jennifer,Roman,true
Rebecca Allen,283.0553776,Rebecca,Allen,true
Samantha Scott,82.19310325,Samantha,Scott,false
Donna Villegas,206.4702019,Donna,Villegas,true
Christopher Garcia,11.89135836,Christopher,Garcia,false
Nathan Rice,286.493476,Nathan,Rice,true
Robert Calhoun,249.4868453,Robert,Calhoun,true
Rachel Rodgers,216.0408353,Rachel,Rodgers,true
Richard Nelson,240.7594341,Richard,Nelson,true
Christopher Roberts,245.3514521,Christopher,Roberts,true
Morgan Rodriguez,32.27670638,Morgan,Rodriguez,false
Zachary Randolph,225.7887555,Zachary,Randolph,true
Eric Contreras,288.3745891,Eric,Contreras,true
Kristi Rhodes,119.3859289,Kristi,Rhodes,true
Kristina Frey,80.25651015,Kristina,Frey,false
Sherry Nixon,287.3655167,Sherry,Nixon,true
Natasha Davidson,246.8218988,Natasha,Davidson,true
William Miller,269.679928,William,Miller,true
Christopher Sellers,94.86648822,Christopher,Sellers,false
Michael Graham,48.7610982,Michael,Graham,false
Margaret Johns MD,161.6038394,Margaret,Johns MD,true
Jody Salinas,180.1989761,Jody,Salinas,true
Zachary Elliott,159.6862194,Zachary,Elliott,true
Jeremy Peters,110.9582328,Jeremy,Peters,true
Brian Diaz,30.15574115,Brian,Diaz,false
Elizabeth Gallegos,31.9080664,Elizabeth,Gallegos,false
Brian Gibson,75.94251268,Brian,Gibson,false
Cathy Baker,147.1006139,Cathy,Baker,true
Lisa Smith DVM,236.5908451,Lisa,Smith DVM,true
Mitchell Campbell,180.9556864,Mitchell,Campbell,true
Ryan Powers,216.6528185,Ryan,Powers,true
Andrea Moore,38.16221484,Andrea,Moore,false
Zachary Wilson,276.3569897,Zachary,Wilson,true
Ryan French,62.5865192,Ryan,French,false
Wesley Russell,278.6145834,Wesley,Russell,true
Gary Lopez,46.32122583,Gary,Lopez,false
Matthew Baker,137.388376,Matthew,Baker,true
Ronnie Chavez,184.4054399,Ronnie,Chavez,true
Travis Mercer,112.4718597,Travis,Mercer,true
Lee Yang,255.9833911,Lee,Yang,true
Felicia King,57.69285928,Felicia,King,false
Catherine Smith,140.357616,Catherine,Smith,true
Ronald Villegas,224.9293361,Ronald,Villegas,true
Sarah Dennis,244.4096272,Sarah,Dennis,true
Crystal Blair,242.319202,Crystal,Blair,true
Robert Lynch,115.5117245,Robert,Lynch,true
Emily Tucker,51.35281128,Emily,Tucker,false
Darrell Holloway,217.8399207,Darrell,Holloway,true
Ashley Kent,82.97497851,Ashley,Kent,false
Stephanie Peterson,185.2136091,Stephanie,Peterson,true
Keith Lopez,185.5249,Keith,Lopez,true
Sydney Harris,40.63858373,Sydney,Harris,false
Sarah Alexander,69.9170082,Sarah,Alexander,false
Stephanie Scott,21.33834022,Stephanie,Scott,false
John Armstrong,31.11673603,John,Armstrong,false
Miguel Gibbs,65.99821493,Miguel,Gibbs,false
Amber Hudson,236.807284,Amber,Hudson,true
Kimberly Burgess,65.40108642,Kimberly,Burgess,false
Steve Holloway,231.4019805,Steve,Holloway,true
Clayton Santana,260.9855337,Clayton,Santana,true
Christopher Henson,210.3469533,Christopher,Henson,true
Dr. Steven Barnes,28.35577086,Dr.,Steven Barnes,false
Nicole Ray,282.6651827,Nicole,Ray,true
Regina Lee,152.2753185,Regina,Lee,true
Taylor Foster,77.92214881,Taylor,Foster,false
Natasha Ali,244.8883729,Natasha,Ali,true
Nicole Lawson,93.91949481,Nicole,Lawson,false
Diana Hood,239.9439808,Diana,Hood,true
Pamela Allison,247.7775261,Pamela,Allison,true
Bradley Evans,174.7647044,Bradley,Evans,true
Darius Lindsey,11.404432,Darius,Lindsey,false
Carolyn Miller,10.19107213,Carolyn,Miller,false
Amanda Ramos,29.46384147,Amanda,Ramos,false
Michael Ramirez,102.7129163,Michael,Ramirez,true
Robert Moore,147.9886361,Robert,Moore,true
Toni Baker,263.9045078,Toni,Baker,true
Mrs. Miranda Terry,123.1922823,Mrs.,Miranda Terry,true
Jenna Richardson,218.69238,Jenna,Richardson,true
Danielle Buchanan,12.44346621,Danielle,Buchanan,false
Rebecca Allen,76.27399989,Rebecca,Allen,false
Haley Sanchez,230.6731978,Haley,Sanchez,true
Jennifer Burns,86.31865685,Jennifer,Burns,false
Melissa Smith,107.0938677,Melissa,Smith,true
Kevin Brady,288.6177533,Kevin,Brady,true
David Stanley DDS,57.61368388,David,Stanley DDS,false
Sarah Perez,262.0976711,Sarah,Perez,true
Ellen Roberts,165.6137192,Ellen,Roberts,true
Daniel Jackson,30.26122058,Daniel,Jackson,false
Mary Fisher,298.7662435,Mary,Fisher,true
Timothy Cooper,42.23994953,Timothy,Cooper,false
Sean Hernandez,8.030737072,Sean,Hernandez,false
Veronica Adams,29.8324349,Veronica,Adams,false
Perry Moody DDS,37.18493448,Perry,Moody DDS,false
Colin Dunlap,65.74855448,Colin,Dunlap,false
Jason Cooley,132.7809287,Jason,Cooley,true
Jennifer Harmon MD,132.3505912,Jennifer,Harmon MD,true
Raymond Hernandez,265.2601917,Raymond,Hernandez,true
Teresa Johnson,134.3897391,Teresa,Johnson,true
Matthew Davis,185.6319592,Matthew,Davis,true
James Herrera,185.6981003,James,Herrera,true
Andre Bennett,6.034738351,Andre,Bennett,false
Jeff Graham,130.5617949,Jeff,Graham,true
Victor Ramirez,25.78686897,Victor,Ramirez,false
James Ryan,180.4020723,James,Ryan,true
Jose Aguilar,21.74317987,Jose,Aguilar,false
Timothy Green II,82.78643341,Timothy,Green II,false
Thomas Jones,254.2524739,Thomas,Jones,true
James Robinson,26.11202779,James,Robinson,false
Krista Russo,288.900487,Krista,Russo,true
Timothy Haas,262.5959754,Timothy,Haas,true
Charles Stanley,88.00575553,Charles,Stanley,false
Susan Decker,265.6109806,Susan,Decker,true
Adam Hanson,230.7089714,Adam,Hanson,true
Terry Lynn,164.6880301,Terry,Lynn,true
Eileen Bishop,201.6260784,Eileen,Bishop,true
Dwayne Spencer,80.71472691,Dwayne,Spencer,false
Lori Mullins,77.27596366,Lori,Mullins,false
Kaitlyn Lucas,155.7872997,Kaitlyn,Lucas,true
Patricia Allen,290.8798184,Patricia,Allen,true
Kyle Hamilton,155.2623932,Kyle,Hamilton,true
Jill Lane,140.3699805,Jill,Lane,true
Lauren Boone,141.2986263,Lauren,Boone,true
Jonathan Love,262.7911943,Jonathan,Love,true
Lisa Smith,82.40139711,Lisa,Smith,false
Dawn Burnett,183.0666754,Dawn,Burnett,true
Nathan Beck,99.50296151,Nathan,Beck,false
Patricia Gonzalez,230.2715343,Patricia,Gonzalez,true
Sheila Watkins,262.2190383,Sheila,Watkins,true
Leon Sharp,153.3704197,Leon,Sharp,true
James Jones,28.33170057,James,Jones,false
Richard May,291.9126191,Richard,May,true
Martin Terry,63.13713822,Martin,Terry,false
Dr. Jordan Singleton,151.0014632,Dr.,Jordan Singleton,true
Sabrina Bond,57.70643102,Sabrina,Bond,false
Erica Weaver,182.9458108,Erica,Weaver,true
Bethany Rodriguez,55.9226383,Bethany,Rodriguez,false
Michael Bishop,66.98717931,Michael,Bishop,false
John Morrison,235.3368749,John,Morrison,true
Emily Robbins,271.5342031,Emily,Robbins,true
Jennifer Tate,28.15859717,Jennifer,Tate,false
Stephanie Miller,224.1368269,Stephanie,Miller,true
Kari Jones,135.4549426,Kari,Jones,true
Steven White,42.01380472,Steven,White,false
Marissa Medina,242.0194492,Marissa,Medina,true
Micheal Oconnor MD,145.9211293,Micheal,Oconnor MD,true
Ashley Gray,76.4537488,Ashley,Gray,false
Jessica Vargas,5.869157416,Jessica,Vargas,false
Katie Larson,179.2680497,Katie,Larson,true
Jenny Reyes,139.759219,Jenny,Reyes,true
Thomas Burns,220.9181608,Thomas,Burns,true
Emily Schroeder,29.27311318,Emily,Schroeder,false
Richard Todd,84.81435104,Richard,Todd,false
Isaac Roach,163.9584852,Isaac,Roach,true
Paul Smith,108.5274909,Paul,Smith,true
Erik Morris,203.6333152,Erik,Morris,true
Kelsey Morrow,58.04051332,Kelsey,Morrow,false
Annette Jordan,279.7477757,Annette,Jordan,true
Helen Obrien,285.1529004,Helen,Obrien,true
Vanessa Bush,187.2430362,Vanessa,Bush,true
Daniel Moore,112.3867858,Daniel,Moore,true
Katherine Richmond,103.0069034,Katherine,Richmond,true
Ashlee Williams,267.9744368,Ashlee,Williams,true
Patricia Banks,14.9815607,Patricia,Banks,false
Kristen Brooks,8.646153934,Kristen,Brooks,false
Emily Gonzalez,299.8494713,Emily,Gonzalez,true
James Lam,174.1483952,James,Lam,true
Bryan Reynolds,89.4551695,Bryan,Reynolds,false
Jesse Hill,120.5118518,Jesse,Hill,true
Brandy Adams,169.008938,Brandy,Adams,true
Glenn Cowan,.599498051,Glenn,Cowan,false
Gregory Ramos,286.6784338,Gregory,Ramos,true
Stefanie Carson,286.6816377,Stefanie,Carson,true
Kaitlin Holland,19.87752366,Kaitlin,Holland,false
Rebecca Mitchell,191.020344,Rebecca,Mitchell,true
Alexander Walsh,41.71646312,Alexander,Walsh,false
Christopher Gomez,134.9964732,Christopher,Gomez,true
Amy Ramsey,17.874826,Amy,Ramsey,false
Frank Anthony,235.9914924,Frank,Anthony,true
Lori Peters,191.7636538,Lori,Peters,true
Sheila Armstrong,149.8830422,Sheila,Armstrong,true
Arthur Chan,104.4335124,Arthur,Chan,true
Debra Sanchez,297.0212688,Debra,Sanchez,true
Brett Murphy,43.27833999,Brett,Murphy,false
Christopher Walls,211.6651983,Christopher,Walls,true
Sandra Bowman,96.03417164,Sandra,Bowman,false
Anna Gonzalez,11.48859482,Anna,Gonzalez,false
Amy Collier,69.217917,Amy,Collier,false
Anthony Jones,298.6007539,Anthony,Jones,true
Kristin Brown,20.19448209,Kristin,Brown,false
Edward Ruiz,187.5647865,Edward,Ruiz,true
Margaret Bolton,174.5153249,Margaret,Bolton,true
David Olson,147.0401305,David,Olson,true
Connor Reynolds,265.2789338,Connor,Reynolds,true
Bradley Santana,227.6997801,Bradley,Santana,true
Sheila Newton,168.5554334,Sheila,Newton,true
Teresa Shah,101.6239193,Teresa,Shah,true
Dana Callahan,50.52947048,Dana,Callahan,false
Mitchell Smith,241.323231,Mitchell,Smith,true
Stephanie Watts,170.8624816,Stephanie,Watts,true
Brent Hayden,233.1669139,Brent,Hayden,true
Joseph Hill,35.91581475,Joseph,Hill,false
David Roberts,11.85830697,David,Roberts,false
Mark Ramirez,13.1105752,Mark,Ramirez,false
Maria Gonzalez,260.9153554,Maria,Gonzalez,true
Jessica Lewis,77.7159283,Jessica,Lewis,false
Ashley Campbell,23.37817528,Ashley,Campbell,false
Thomas Terrell,142.9623047,Thomas,Terrell,true
Catherine Williams,201.161579,Catherine,Williams,true
Kelly Snyder,145.0720916,Kelly,Snyder,true
Ronald Scott,129.8596803,Ronald,Scott,true
Randall Hill,52.35347544,Randall,Hill,false
Daniel Raymond,181.9187609,Daniel,Raymond,true
Nicholas Williams,150.4503842,Nicholas,Williams,true
Patrick Roth,209.0529579,Patrick,Roth,true
April Madden,76.33322232,April,Madden,false
Jessica Harris,24.09035617,Jessica,Harris,false
Jared Haney,118.0875678,Jared,Haney,true
Jamie Harding,118.5125307,Jamie,Harding,true
Randall Hall,259.9977721,Randall,Hall,true
Luis Hart,123.2748737,Luis,Hart,true
Wendy Grimes,281.9905561,Wendy,Grimes,true
Sarah Duran,21.03394651,Sarah,Duran,false
Alexandra Harris,9.059357757,Alexandra,Harris,false
Carol Rose,127.7563365,Carol,Rose,true
Rachel Walker,187.7617488,Rachel,Walker,true
Caitlin Franklin,263.5037463,Caitlin,Franklin,true
Michael Ramos,92.19530949,Michael,Ramos,false
Charles Palmer,2.627781407,Charles,Palmer,false
Penny Richards,255.4442721,Penny,Richards,true
Adam Clark,89.16596865,Adam,Clark,false
James Turner,223.3339258,James,Turner,true
Brandon Nguyen,102.3886839,Brandon,Nguyen,true
Alexander Bryan,30.91178884,Alexander,Bryan,false
Sharon Gross,281.4170425,Sharon,Gross,true
Benjamin Bonilla,110.8501643,Benjamin,Bonilla,true
Paula Woodward,236.6853816,Paula,Woodward,true
Karen Carr,296.6228455,Karen,Carr,true
Megan Bell,255.9803006,Megan,Bell,true
Ashley Vance,32.46510198,Ashley,Vance,false
William Fernandez,190.367423,William,Fernandez,true
Amy Davis,129.7665878,Amy,Davis,true
Christopher Garcia,151.1443314,Christopher,Garcia,true
Brian Houston,113.4423623,Brian,Houston,true
George Compton,44.00326281,George,Compton,false
Noah Gilmore,151.8729928,Noah,Gilmore,true
Jeff Gonzalez,247.0727957,Jeff,Gonzalez,true
Jennifer Nguyen,274.371899,Jennifer,Nguyen,true
Eric Hernandez,196.4261878,Eric,Hernandez,true
Jonathan Hill,78.97923659,Jonathan,Hill,false
Kayla Porter,149.9248442,Kayla,Porter,true
Melissa Davenport,143.690402,Melissa,Davenport,true
Diane Martin,82.78471873,Diane,Martin,false
Kendra Mckinney,153.3320407,Kendra,Mckinney,true
Sarah Perez,282.8912648,Sarah,Perez,true
Stephanie Delgado,258.3992223,Stephanie,Delgado,true
Randy Williams,81.28386961,Randy,Williams,false
Amy Carroll,71.3472375,Amy,Carroll,false
Yolanda Lee,170.6483859,Yolanda,Lee,true
Nicole Moore,191.8882257,Nicole,Moore,true
Elizabeth Davis,255.3948678,Elizabeth,Davis,true
Sarah Johnson,243.4794231,Sarah,Johnson,true
Jared Walker,115.31378,Jared,Walker,true
Miranda Hardin,162.9481205,Miranda,Hardin,true
Courtney Hurst,39.86172345,Courtney,Hurst,false
Brooke Cook,180.3757566,Brooke,Cook,true
Brenda Jackson,112.5014744,Brenda,Jackson,true
Paul Thomas,123.6546875,Paul,Thomas,true
Jennifer Acevedo,40.3540795,Jennifer,Acevedo,false
Sarah Mason,253.8629646,Sarah,Mason,true
Christopher Alexander,26.18282609,Christopher,Alexander,false
Wanda Douglas,102.9922626,Wanda,Douglas,true
Beth Carter,83.98169128,Beth,Carter,false
Jennifer Walker,170.0301242,Jennifer,Walker,true
Rachel Jones,231.3332955,Rachel,Jones,true
Wanda Miller,137.274944,Wanda,Miller,true
Derek Garner,200.6690595,Derek,Garner,true
Christina Allen,172.7675788,Christina,Allen,true
Karen Warner,146.7479359,Karen,Warner,true
Alisha Henderson,258.3883839,Alisha,Henderson,true
Gregory Perkins,38.17957663,Gregory,Perkins,false
Ryan Thompson,191.9675092,Ryan,Thompson,true
James Caldwell,245.4447437,James,Caldwell,true
Robert Gregory,211.5653631,Robert,Gregory,true
Tom Bell,223.245748,Tom,Bell,true
David Farmer,167.9756509,David,Farmer,true
Melanie Smith,33.41901265,Melanie,Smith,false
Michael Ryan,41.90111282,Michael,Ryan,false
Monica Atkins DVM,50.12989235,Monica,Atkins DVM,false
Timothy Phillips,60.63177629,Timothy,Phillips,false
Brent Maddox,174.7894413,Brent,Maddox,true
Micheal Price,99.40916648,Micheal,Price,false
Kimberly Fox,75.29031179,Kimberly,Fox,false
Briana Sanchez,191.3637927,Briana,Sanchez,true
Justin Roth,63.26537976,Justin,Roth,false
Michael Perez,48.76077328,Michael,Perez,false
Edward Manning,158.9234209,Edward,Manning,true
Lauren Scott,115.9221252,Lauren,Scott,true
Kevin Vargas,167.4878662,Kevin,Vargas,true
Patrick Snyder,135.0453943,Patrick,Snyder,true
Connor Navarro,93.74528605,Connor,Navarro,false
Robert Wilcox,138.780924,Robert,Wilcox,true
Lauren Evans,156.5033762,Lauren,Evans,true
Christopher Garza,288.7422467,Christopher,Garza,true
Thomas Pena,16.62662679,Thomas,Pena,false
Kelly Young,296.0984744,Kelly,Young,true
Erin Vance,105.2330032,Erin,Vance,true
Catherine Nguyen,32.31777016,Catherine,Nguyen,false
Jeremy Wong,124.4458699,Jeremy,Wong,true
Robert Fitzgerald,46.92950136,Robert,Fitzgerald,false
Elizabeth Jennings,29.46426982,Elizabeth,Jennings,false
James Cobb,71.52647558,James,Cobb,false
Lori Mcbride,10.23351352,Lori,Mcbride,false
Daniel Hobbs,70.98225058,Daniel,Hobbs,false
William Moses,30.74661667,William,Moses,false
Michael Francis,32.28598424,Michael,Francis,false
Kevin Chapman,134.061487,Kevin,Chapman,true
Mark Allen,177.349129,Mark,Allen,true
Lauren Fisher,101.353741,Lauren,Fisher,true
Matthew Wilkinson,233.2713066,Matthew,Wilkinson,true
Chad Hanson,276.8335688,Chad,Hanson,true
Cynthia Atkins,111.312648,Cynthia,Atkins,true
Jodi Meyer DDS,219.0542366,Jodi,Meyer DDS,true
John Dixon Jr.,168.0884898,John,Dixon Jr.,true
Wanda Dunn,129.7399417,Wanda,Dunn,true
Sarah Chang,172.0045886,Sarah,Chang,true
Matthew Lee,107.3259428,Matthew,Lee,true
Nichole Ellis,77.70976176,Nichole,Ellis,false
Derek Adams,153.9316382,Derek,Adams,true
Mrs. Sara Tran,180.1610515,Mrs.,Sara Tran,true
Gary Jones,263.6305882,Gary,Jones,true
Julie Robbins,180.9502903,Julie,Robbins,true
Mark King,281.226683,Mark,King,true
Mark Sharp,127.8966888,Mark,Sharp,true
Bianca Jones,86.71330828,Bianca,Jones,false
Melanie Johnson,248.8382773,Melanie,Johnson,true
Carly Young,134.5651897,Carly,Young,true
Elizabeth Martin,148.6698077,Elizabeth,Martin,true
Nicole Rogers,82.95469821,Nicole,Rogers,false
Mary Jackson,119.6187558,Mary,Jackson,true
Renee Carney,65.33904499,Renee,Carney,false
Gregory Wheeler,168.6421913,Gregory,Wheeler,true
Thomas Vargas,199.7015259,Thomas,Vargas,true
Justin Mcguire,160.6161769,Justin,Mcguire,true
Shawn Hamilton,81.28868068,Shawn,Hamilton,false
Robert Mercer,123.5275035,Robert,Mercer,true
Sean Gonzalez,141.2344653,Sean,Gonzalez,true
